num_epochs,lr_generator,lr_discriminator,schedule,nb_step_discrim,nb_epoch_fade_in_new_layer,EMA_value,device,use_loss,momment_loss,scaling_penalty,betas_generator,betas_discriminator,scaling,batch_size,num_batches_per_epoch,target_len,nb_features,ks_conv,key_features,value_features,ks_value,ks_query,ks_key,num_workers,path_to_pretrain,cardinality,embedding_dim,dataset,which_model,model_id,bucket_name,channel_nb,pos_enc_dimension,self_attention,TrainingJobName,encoder_network_factor,DownloadStatus,TrainingJobStatus,SaveLocation,ID_EXPERIMENT,FID_MEAN,FID_STD,FID_TS_MEAN,FID_TS_STD,nb_run_experiment,UploadS3,UploadS3Location,LARS,context_length,cold_start_value,missing_values_stretch
2500,5e-05,5e-05,[1000],1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_36_18__666,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-21092021-003618-666,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_20_58___2637640,0.03027229942381382,0.004288169089704752,0.3027466237545013,0.04348209127783775,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-21092021-003618-666,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_36_47__463,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-21092021-003647-463,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_21_22___5072258,0.010406525805592535,0.0022461707703769207,0.15131351351737976,0.0148408692330122,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-21092021-003647-463,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_37_08__757,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len64-21092021-003708-757,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_21_46___6376642,0.005738754756748675,0.001634348765946925,0.22130754590034485,0.03345111012458801,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-21092021-003708-757,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_37_25__558,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len128-21092021-003725-558,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_22_12___3199404,0.004940907936543225,0.00228936062194407,0.6147609949111938,0.040553294122219086,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-21092021-003725-558,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_37_42__247,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len256-21092021-003742-247,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_22_40___1364020,0.04236380383372307,0.004246148746460676,4.977211952209473,0.1926978975534439,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-21092021-003742-247,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_37_59__107,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len16-21092021-003759-107,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_23_03___2990187,0.2205216884613037,0.06866218894720078,0.26086902618408203,0.07095266133546829,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-21092021-003759-107,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_38_16__179,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len32-21092021-003816-179,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_23_26___3946802,0.023846808820962902,0.013310706242918968,0.06284792721271515,0.01424286887049675,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-21092021-003816-179,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_38_33__154,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len64-21092021-003833-154,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_23_50___3543236,0.05912866443395615,0.02135386504232884,0.30894559621810913,0.07817339897155763,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-21092021-003833-154,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_38_51__429,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len128-21092021-003851-429,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_24_14___6928340,0.05188682675361633,0.01483485382050276,0.5607098340988159,0.13549472391605374,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-21092021-003851-429,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,2,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_39_07__615,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-electricity-len256-21092021-003907-615,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_24_41___4129974,0.07671831548213959,0.02181869186460972,1.4604446887969968,0.16281366348266602,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-21092021-003907-615,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_39_35__491,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len16-21092021-003935-491,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_25_04___445544,1.5106385946273804,0.19822818040847776,0.32772138714790344,0.06314098834991455,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-21092021-003935-491,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_39_53__908,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len32-21092021-003953-908,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_25_27___4786841,0.9263696670532228,0.07487621903419495,0.14863267540931702,0.025640949606895447,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-21092021-003953-908,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_40_09__389,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len64-21092021-004009-389,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_25_51___9686791,0.35557329654693604,0.05294974148273468,0.2684546113014221,0.04087715968489647,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-21092021-004009-389,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_40_26__407,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len128-21092021-004026-407,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_26_15___2887343,0.31988319754600525,0.03914864733815193,0.4839651584625244,0.06329011917114258,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-21092021-004026-407,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_40_43__602,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-traffic-len256-21092021-004043-602,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_26_42___8152939,1.573885202407837,0.15030638873577118,1.5059970617294312,0.1604796200990677,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-21092021-004043-602,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_41_00__539,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len16-21092021-004100-539,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_27_03___1429114,0.18487703800201416,0.04061645641922952,0.18419401347637174,0.045626137405633926,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-21092021-004100-539,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_41_21__72,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len32-21092021-004121-72,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_27_24___6389726,0.22358767688274386,0.0622120164334774,0.1782473623752594,0.05409865081310272,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-21092021-004121-72,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_41_38__626,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len64-21092021-004138-626,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_27_46___7431246,0.26582062244415283,0.043154776096344,0.5186259746551514,0.15135179460048676,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-21092021-004138-626,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_41_55__675,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len128-21092021-004155-675,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_28_09___92516,0.4448263645172119,0.09848041832447052,1.3600202798843384,0.19007481634616846,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-21092021-004155-675,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_42_12__131,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-m4-hourly-len256-21092021-004212-131,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_28_34___3235722,0.3452209830284119,0.1011178269982338,2.3772544860839844,0.6105755567550659,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-21092021-004212-131,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_42_35__165,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len16-21092021-004235-165,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_29_00___3378540,0.08598369359970093,0.010286180302500723,0.15369108319282532,0.016613300889730453,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-21092021-004235-165,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_42_53__82,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len32-21092021-004253-82,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_29_26___4079304,0.008822279982268809,0.0032644111197441816,0.11109241098165512,0.016484873369336128,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-21092021-004253-82,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_43_14__835,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len64-21092021-004314-835,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_29_52___7788900,0.01700838841497898,0.006085599306970835,0.3262883126735687,0.05065728351473808,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len64-21092021-004314-835,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_43_31__568,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len128-21092021-004331-568,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_30_20___6659480,0.017683662474155426,0.0035473336465656757,0.9628372192382812,0.06251657009124756,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len128-21092021-004331-568,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_43_53__446,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-solar-energy-len256-21092021-004353-446,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_30_50___172756,0.029942665249109268,0.002671573543921113,3.017540693283081,0.14027397334575653,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len256-21092021-004353-446,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,16,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_44_10__41,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len16-21092021-004410-41,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_31_16___1570515,0.3196409344673157,0.06595687568187714,0.38163822889328003,0.07011758536100388,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len16-21092021-004410-41,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,32,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_44_28__565,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len32-21092021-004428-565,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_31_41___3810957,0.07385005801916122,0.027200795710086826,0.130549818277359,0.016183150932192802,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len32-21092021-004428-565,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,64,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_44_56__361,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len64-21092021-004456-361,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_32_07___8072848,0.0494948998093605,0.02644791454076767,0.2267713248729705,0.06879589706659317,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len64-21092021-004456-361,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,128,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_45_13__368,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len128-21092021-004513-368,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_32_34___3769236,0.049222175031900406,0.012012017890810966,0.5182830095291138,0.07730769366025925,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len128-21092021-004513-368,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,0,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,128,100,256,15,3,1,1,1,1,1,4,False,[370],10,electricity,PSA-GAN,21_09_2021__00_45_31__874,s3://s3-violation-test-bucket,32,0,False,PSA-GAN-electricity-len256-21092021-004531-874,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_33_02___801562,0.08347580581903458,0.017913365736603737,1.012890100479126,0.16420114040374756,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-electricity-len256-21092021-004531-874,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,16,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_52_01__667,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len16-21092021-005201-667,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_33_33___5915817,0.16412970423698425,0.022091638296842568,0.037177816033363335,0.006757296156138182,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len16-21092021-005201-667,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,32,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_52_36__106,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len32-21092021-005236-106,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_34_05___8570687,0.2114936411380768,0.03981197997927666,0.047576479613780975,0.008710192516446114,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len32-21092021-005236-106,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,64,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_52_54__220,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len64-21092021-005254-220,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_34_38___1836978,0.27820155024528503,0.0590791255235672,0.11550400406122208,0.020855892449617386,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len64-21092021-005254-220,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,128,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_53_10__101,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len128-21092021-005310-101,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_35_12___4684452,0.20779673755168915,0.02527541294693947,0.4110516011714935,0.03673744201660156,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len128-21092021-005310-101,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[963],10,traffic,PSA-GAN,21_09_2021__00_53_28__112,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-traffic-len256-21092021-005328-112,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_35_50___2927588,0.5702091455459595,0.02863135002553463,1.2096894979476929,0.06807639449834824,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-traffic-len256-21092021-005328-112,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,16,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_53_45__755,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len16-21092021-005345-755,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_36_17___2402578,0.09181342273950577,0.04487878084182738,0.06198184564709664,0.05198924988508225,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len16-21092021-005345-755,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,32,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_54_02__646,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len32-21092021-005402-646,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_36_44___6600209,0.19858945906162265,0.0951562076807022,0.31421762704849243,0.2168639749288559,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len32-21092021-005402-646,0.0,0.0,,
4500,5e-05,5e-05,"[1000, 2000, 3000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,64,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_54_21__688,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len64-21092021-005421-688,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_37_11___1469078,0.13782905042171478,0.07029934227466582,0.4991610646247864,0.3804283440113068,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len64-21092021-005421-688,0.0,0.0,,
5500,5e-05,5e-05,"[1000, 2000, 3000, 4000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,128,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_54_38__321,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len128-21092021-005438-321,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_37_40___267735,0.1826811283826828,0.09020625799894333,1.072570562362671,0.6264352202415466,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len128-21092021-005438-321,0.0,0.0,,
6500,5e-05,5e-05,"[1000, 2000, 3000, 4000, 5000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,256,15,3,1,1,1,1,1,4,False,[414],10,m4_hourly,PSA-GAN,21_09_2021__00_54_56__6,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-m4-hourly-len256-21092021-005456-6,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_38_13___8582284,0.3366163969039917,0.14050807058811188,3.1221680641174316,1.5064432621002195,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-m4-hourly-len256-21092021-005456-6,0.0,0.0,,
2500,5e-05,5e-05,[1000],1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,16,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_55_18__143,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len16-21092021-005518-143,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_38_48___7938121,0.0054490044713020325,0.002247881377115845,0.012564748525619509,0.004113730043172836,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len16-21092021-005518-143,0.0,0.0,,
3500,5e-05,5e-05,"[1000, 2000]",1,500,0.2,gpu,lsgan,1,0,"(0.9, 0.999)","(0.9, 0.999)",NoScale,256,100,32,15,3,1,1,1,1,1,4,False,[137],10,solar-energy,PSA-GAN,21_09_2021__00_55_35__745,s3://s3-violation-test-bucket,32,0,True,PSA-GAN-solar-energy-len32-21092021-005535-745,,True,Completed,/home/ec2-user/SageMaker/TrainedModels,21_09_2021__18_39_24___1714652,0.051329106092453,0.005983854178339243,0.2374957352876663,0.030956223607063293,10,True,s3-violation-test-bucket/ICLRModels/PSA-GAN-solar-energy-len32-21092021-005535-745,0.0,0.0,,
